v3_start,v3_end,offset,match_method
1976532,1976532,5149,tyc
1976533,1976629,5149,gaia
1976630,1976630,5149,tyc
1976631,1976686,5149,gaia
1976687,1976687,5149,tyc
1976688,1976731,5149,gaia
1976732,1976732,5149,tyc
1976733,1976823,5149,gaia
1976824,1976824,5149,tyc
1976825,1977016,5149,gaia
1977017,1977017,5149,tyc
1977018,1977019,5149,gaia
1977020,1977020,5149,tyc
1977021,1977068,5149,gaia
1977069,1977069,5149,tyc
1977070,1977085,5149,gaia
1977086,1977086,5149,tyc
1977087,1977129,5149,gaia
1977130,1977130,5149,tyc
1977131,1977134,5149,gaia
1977135,1977135,5149,tyc
1977136,1977227,5149,gaia
1977228,1977228,5149,tyc
1977229,1977394,5149,gaia
1977395,1977395,5149,tyc
1977396,1977434,5149,gaia
1977435,1977435,5149,tyc
1977436,1977581,5149,gaia
1977582,1977582,5149,tyc
1977583,1977802,5149,gaia
1977803,1977803,5149,tyc
1977804,1977810,5149,gaia
1977811,1977811,5149,tyc
1977812,1977920,5149,gaia
1977921,1977921,5149,tyc
1977922,1978362,5149,gaia
1978363,1978363,5149,tyc
1978364,1978409,5149,gaia
1978410,1978410,5149,tyc
1978411,1978522,5149,gaia
1978523,1978523,5149,tyc
1978524,1978782,5149,gaia
1978783,1978783,5149,tyc
1978784,1978810,5149,gaia
1978811,1978811,5149,tyc
1978812,1978858,5149,gaia
1978859,1978859,5149,tyc
1978860,1978883,5149,gaia
1978884,1978884,5149,tyc
1978885,1978924,5149,gaia
1978925,1978925,5149,tyc
1978926,1978966,5149,gaia
1978967,1978967,5149,tyc
1978968,1979120,5149,gaia
1979121,1979121,5148,gaia
1979122,1979124,5149,gaia
1979125,1979125,5149,tyc
1979126,1979229,5149,gaia
1979230,1979230,5149,tyc
1979231,1979467,5149,gaia
1979468,1979481,5150,gaia
1979482,1979482,5150,tyc
1979483,1979504,5150,gaia
1979505,1979505,5150,tyc
1979506,1979705,5150,gaia
1979706,1979706,5150,tyc
1979707,1979808,5150,gaia
1979809,1979809,5150,tyc
1979810,1979825,5150,gaia
1979826,1979826,5150,tyc
1979827,1979853,5150,gaia
1979854,1979854,5150,tyc
1979855,1979945,5150,gaia
1979946,1979946,5150,tyc
1979947,1979977,5150,gaia
1979978,1979978,5150,tyc
1979979,1980007,5150,gaia
1980008,1980022,5151,gaia
1980023,1980023,5151,tyc
1980024,1980083,5151,gaia
1980084,1980091,5152,gaia
1980092,1980092,5152,tyc
1980093,1980283,5152,gaia
1980284,1980289,5153,gaia
1980290,1980290,5153,tyc
1980291,1980313,5153,gaia
1980314,1980314,5153,tyc
1980315,1980340,5153,gaia
1980341,1980341,5153,tyc
1980342,1980449,5153,gaia
1980450,1980450,5154,gaia
1980451,1980451,5153,tyc
1980452,1980535,5153,gaia
1980536,1980536,5153,tyc
1980537,1980635,5153,gaia
1980636,1980636,5153,tyc
1980637,1980685,5153,gaia
1980686,1980686,5153,tyc
1980687,1980691,5153,gaia
1980692,1980692,5153,tyc
1980693,1980742,5153,gaia
1980743,1980889,5154,gaia
1980890,1980890,5154,tyc
1980891,1981089,5154,gaia
1981090,1981090,5154,tyc
1981091,1981228,5154,gaia
1981229,1981229,5154,tyc
1981230,1981291,5154,gaia
1981292,1981292,5154,tyc
1981293,1981322,5154,gaia
1981323,1981323,5154,tyc
1981324,1981363,5154,gaia
1981364,1981364,5154,tyc
1981365,1981459,5154,gaia
1981460,1981460,5154,tyc
1981461,1981481,5154,gaia
1981482,1981482,5154,tyc
1981483,1981502,5154,gaia
1981503,1981503,5154,tyc
1981504,1981591,5154,gaia
1981592,1981592,5154,tyc
1981593,1981636,5154,gaia
1981637,1981637,5154,tyc
1981638,1982201,5154,gaia
1982202,1982202,5154,tyc
1982203,1982256,5154,gaia
1982257,1982257,5154,tyc
1982258,1982309,5154,gaia
1982310,1982370,5155,gaia
1982371,1982397,5156,gaia
1982398,1982414,5157,gaia
1982415,1982415,5157,tyc
1982416,1982434,5157,gaia
1982435,1982435,5157,tyc
1982436,1982551,5157,gaia
1982552,1982552,5157,tyc
1982553,1982599,5157,gaia
1982600,1982600,5157,tyc
1982601,1982621,5157,gaia
1982622,1982622,5157,tyc
1982623,1982715,5157,gaia
1982716,1982716,5157,tyc
1982717,1982951,5157,gaia
1982952,1982952,5157,tyc
1982953,1983048,5157,gaia
1983049,1983049,5157,tyc
1983050,1983086,5157,gaia
1983087,1983087,5157,tyc
1983088,1983228,5157,gaia
1983229,1983268,5158,gaia
1983269,1983274,5159,gaia
1983275,1983292,5160,gaia
1983293,1983293,5160,tyc
1983294,1983417,5160,gaia
1983418,1983419,5160,tyc
1983420,1983582,5160,gaia
1983583,1983583,5160,tyc
1983584,1983615,5160,gaia
1983616,1983616,5160,tyc
1983617,1983673,5160,gaia
1983674,1983837,5161,gaia
1983838,1983838,5161,tyc
1983839,1983849,5161,gaia
1983850,1983850,5161,tyc
1983851,1983869,5161,gaia
1983870,1983870,5161,tyc
1983871,1983945,5161,gaia
1983946,1983946,5161,tyc
1983947,1983985,5161,gaia
1983986,1983986,5161,tyc
1983987,1984037,5161,gaia
1984038,1984198,5162,gaia
1984199,1984199,5162,tyc
1984200,1984223,5162,gaia
1984224,1984224,5162,tyc
1984225,1984234,5162,gaia
1984235,1984235,5162,tyc
1984236,1984298,5162,gaia
1984299,1984299,5162,tyc
1984300,1984369,5162,gaia
1984370,1984370,5162,tyc
1984371,1984683,5162,gaia
1984684,1984684,5162,tyc
1984685,1984770,5162,gaia
1984771,1984771,5162,tyc
1984772,1984859,5162,gaia
1984860,1984860,5162,tyc
1984861,1985045,5162,gaia
1985046,1985046,5162,tyc
1985047,1985057,5162,gaia
1985058,1985058,5162,tyc
1985059,1985202,5162,gaia
1985203,1985203,5162,tyc
1985204,1985225,5162,gaia
1985226,1985227,5162,tyc
1985228,1985384,5162,gaia
1985385,1985385,5162,tyc
1985386,1985415,5162,gaia
1985416,1985416,5162,tyc
1985417,1985438,5162,gaia
1985439,1985439,5162,tyc
1985440,1985449,5163,gaia
1985450,1985450,5163,tyc
1985451,1985451,5163,gaia
1985452,1985452,5163,tyc
1985453,1985492,5163,gaia
1985493,1985493,5163,tyc
1985494,1985499,5163,gaia
1985500,1985500,5163,tyc
1985501,1985510,5163,gaia
1985511,1985511,5163,tyc
1985512,1985513,5163,gaia
1985514,1985514,5160,gaia
1985515,1985547,5163,gaia
1985548,1985548,5163,tyc
1985549,1985564,5163,gaia
1985565,1985565,5163,tyc
1985566,1985576,5163,gaia
1985577,1985577,5163,tyc
1985578,1985587,5163,gaia
1985588,1985588,5163,tyc
1985589,1985591,5163,gaia
1985592,1985592,5163,tyc
1985593,1985706,5163,gaia
1985707,1985707,5163,tyc
1985708,1985820,5163,gaia
1985821,1985821,5163,tyc
1985822,1985837,5163,gaia
1985838,1985856,5164,gaia
1985857,1985857,5164,tyc
1985858,1985944,5164,gaia
1985945,1985945,5164,tyc
1985946,1985965,5164,gaia
1985966,1985966,5164,tyc
1985967,1986110,5164,gaia
1986111,1986111,5164,tyc
1986112,1986154,5164,gaia
1986155,1986155,5164,tyc
1986156,1986176,5164,gaia
1986177,1986177,5164,tyc
1986178,1986178,5164,gaia
1986179,1986179,5162,gaia
1986180,1986205,5164,gaia
1986206,1986206,5164,tyc
1986207,1986249,5164,gaia
1986250,1986250,5164,tyc
1986251,1986253,5164,gaia
1986254,1986254,5164,tyc
1986255,1986359,5164,gaia
1986360,1986360,5164,tyc
1986361,1986378,5164,gaia
1986379,1986379,5164,tyc
1986380,1986476,5164,gaia
1986477,1986477,5164,tyc
1986478,1986601,5164,gaia
1986602,1986602,5164,tyc
1986603,1986706,5164,gaia
1986707,1986707,5164,tyc
1986708,1986788,5164,gaia
1986789,1986789,5164,tyc
1986790,1986859,5164,gaia
1986860,1986860,5164,tyc
1986861,1986885,5164,gaia
1986886,1986886,5164,tyc
1986887,1986978,5164,gaia
1986979,1986979,5164,tyc
1986980,1986986,5164,gaia
1986987,1987020,5165,gaia
1987021,1987021,5165,tyc
1987022,1987044,5165,gaia
1987045,1987045,5165,tyc
1987046,1987064,5165,gaia
1987065,1987065,5165,tyc
1987066,1987103,5165,gaia
1987104,1987104,5165,tyc
1987105,1987217,5165,gaia
1987218,1987218,5165,tyc
1987219,1987315,5165,gaia
1987316,1987316,5165,tyc
1987317,1987386,5165,gaia
1987387,1987387,5165,tyc
1987388,1987396,5165,gaia
1987397,1987469,5166,gaia
1987470,1987471,5166,tyc
1987472,1987547,5166,gaia
1987548,1987548,5166,tyc
1987549,1987556,5166,gaia
1987557,1987557,5166,tyc
1987558,1987598,5166,gaia
1987599,1987599,5166,tyc
1987600,1987622,5166,gaia
1987623,1987623,5166,tyc
1987624,1987669,5166,gaia
1987670,1987670,5166,tyc
1987671,1987763,5166,gaia
1987764,1987764,5166,tyc
1987765,1987876,5166,gaia
1987877,1987877,5166,tyc
1987878,1987881,5166,gaia
1987882,1987882,5166,tyc
1987883,1988000,5166,gaia
1988001,1988001,5166,tyc
1988002,1988012,5166,gaia
1988013,1988013,5166,tyc
1988014,1988051,5166,gaia
1988052,1988052,5166,tyc
1988053,1988083,5166,gaia
1988084,1988084,5166,tyc
1988085,1988086,5166,gaia
1988087,1988087,5166,tyc
1988088,1988298,5166,gaia
1988299,1988299,5166,tyc
1988300,1988309,5166,gaia
1988310,1988310,5166,tyc
1988311,1988416,5166,gaia
1988417,1988417,5166,tyc
1988418,1988427,5166,gaia
1988428,1988428,5166,tyc
1988429,1988458,5166,gaia
1988459,1988459,5166,tyc
1988460,1988462,5166,gaia
1988463,1988463,5166,tyc
1988464,1988480,5166,gaia
1988481,1988481,5166,tyc
1988482,1988513,5166,gaia
1988514,1988514,5166,tyc
1988515,1988597,5166,gaia
1988598,1988598,5166,tyc
1988599,1988617,5166,gaia
1988618,1988618,5166,tyc
1988619,1988773,5166,gaia
1988774,1988774,5166,tyc
1988775,1988967,5166,gaia
1988968,1988968,5166,tyc
1988969,1989016,5166,gaia
1989017,1989017,5166,tyc
1989018,1989048,5166,gaia
1989049,1989049,5166,tyc
1989050,1989179,5166,gaia
1989180,1989180,5166,tyc
1989181,1989250,5166,gaia
1989251,1989251,5166,tyc
1989252,1989259,5166,gaia
1989260,1989260,5166,tyc
1989261,1989275,5166,gaia
1989276,1989357,5167,gaia
1989358,1989358,5167,tyc
1989359,1989360,5167,gaia
1989361,1989361,5167,tyc
1989362,1989443,5167,gaia
1989444,1989444,5167,tyc
1989445,1989543,5167,gaia
1989544,1989544,5167,tyc
1989545,1989586,5167,gaia
1989587,1989587,5167,tyc
1989588,1989754,5167,gaia
1989755,1989755,5167,tyc
1989756,1989761,5167,gaia
1989762,1989762,5167,tyc
1989763,1989766,5167,gaia
1989767,1989777,5168,gaia
1989778,1989778,5168,tyc
1989779,1989781,5168,gaia
1989782,1989782,5168,tyc
1989783,1989790,5168,gaia
1989791,1989791,5168,tyc
1989792,1989811,5168,gaia
1989812,1989812,5168,tyc
1989813,1989918,5168,gaia
1989919,1989919,5168,tyc
1989920,1989925,5168,gaia
1989926,1989926,5168,tyc
1989927,1989989,5168,gaia
1989990,1989990,5168,tyc
1989991,1989999,5168,gaia
1990000,1990000,5168,tyc
1990001,1990169,5168,gaia
1990170,1990170,5168,tyc
1990171,1990305,5168,gaia
1990306,1990306,5168,tyc
1990307,1990319,5168,gaia
1990320,1990320,5168,tyc
1990321,1990345,5168,gaia
1990346,1990542,5169,gaia
1990543,1990543,5169,tyc
1990544,1990594,5169,gaia
1990595,1990595,5169,tyc
1990596,1990611,5169,gaia
1990612,1990612,5169,tyc
1990613,1990847,5169,gaia
1990848,1990848,5169,tyc
1990849,1990861,5169,gaia
1990862,1990862,5169,tyc
1990863,1990875,5169,gaia
1990876,1990876,5169,tyc
1990877,1990897,5169,gaia
1990898,1990898,5169,tyc
1990899,1990985,5169,gaia
1990986,1990986,5169,tyc
1990987,1991051,5169,gaia
1991052,1991052,5169,tyc
1991053,1991225,5169,gaia
1991226,1991268,5170,gaia
1991269,1991269,5170,tyc
1991270,1991308,5170,gaia
1991309,1991309,5170,tyc
1991310,1991313,5170,gaia
1991314,1991314,5170,tyc
1991315,1991626,5170,gaia
1991627,1991627,5170,tyc
1991628,1991742,5170,gaia
1991743,1991743,5170,tyc
1991744,1991788,5170,gaia
1991789,1991789,5170,tyc
1991790,1991852,5170,gaia
1991853,1991853,5170,tyc
1991854,1991941,5170,gaia
1991942,1991942,5170,tyc
1991943,1992086,5170,gaia
1992087,1992087,5170,tyc
1992088,1992114,5170,gaia
1992115,1992194,5171,gaia
1992195,1992195,5185,gaia
1992196,1992208,5171,gaia
1992209,1992209,5171,tyc
1992210,1992604,5171,gaia
1992605,1992605,5171,tyc
1992606,1992624,5171,gaia
1992625,1992625,5171,tyc
1992626,1992630,5171,gaia
1992631,1992631,5171,tyc
1992632,1992776,5171,gaia
1992777,1992777,5171,tyc
1992778,1992804,5171,gaia
1992805,1992805,5171,tyc
1992806,1992880,5171,gaia
1992881,1992881,5171,tyc
1992882,1992948,5171,gaia
1992949,1992949,5171,tyc
1992950,1992994,5171,gaia
1992995,1992995,5171,tyc
1992996,1993040,5171,gaia
1993041,1993041,5171,tyc
1993042,1993122,5171,gaia
1993123,1993123,5171,tyc
1993124,1993193,5171,gaia
1993194,1993194,5171,tyc
1993195,1993401,5171,gaia
1993402,1993402,5171,tyc
1993403,1993415,5171,gaia
1993416,1993416,5171,tyc
1993417,1993451,5171,gaia
1993452,1993452,5171,tyc
1993453,1993497,5171,gaia
1993498,1993498,5171,tyc
1993499,1993566,5171,gaia
1993567,1993567,5171,tyc
1993568,1993634,5171,gaia
1993635,1993635,5171,tyc
1993636,1993640,5171,gaia
1993641,1993641,5171,tyc
1993642,1993661,5171,gaia
1993662,1993662,5171,tyc
1993663,1993683,5171,gaia
1993684,1993684,5171,tyc
1993685,1993705,5171,gaia
1993706,1993771,5172,gaia
1993772,1993772,5172,tyc
1993773,1993806,5172,gaia
1993807,1993824,5173,gaia
1993825,1993890,5174,gaia
1993891,1993891,5174,tyc
1993892,1993935,5174,gaia
1993936,1994056,5175,gaia
1994057,1994057,5175,tyc
1994058,1994119,5175,gaia
1994120,1994120,5175,tyc
1994121,1994156,5175,gaia
1994157,1994157,5175,tyc
1994158,1994207,5175,gaia
1994208,1994208,5175,tyc
1994209,1994237,5175,gaia
1994238,1994238,5175,tyc
1994239,1994341,5175,gaia
1994342,1994400,5176,gaia
1994401,1994401,5176,tyc
1994402,1994422,5176,gaia
1994423,1994423,5176,tyc
1994424,1994465,5176,gaia
1994466,1994466,5176,tyc
1994467,1994490,5176,gaia
1994491,1994491,5176,tyc
1994492,1994576,5176,gaia
1994577,1994577,5176,tyc
1994578,1994601,5176,gaia
1994602,1994602,5176,tyc
1994603,1994706,5176,gaia
1994707,1994707,5176,tyc
1994708,1994888,5176,gaia
1994889,1994889,5176,tyc
1994890,1994938,5176,gaia
1994939,1994939,5176,tyc
1994940,1994977,5176,gaia
1994978,1994978,5180,gaia
1994979,1994981,5176,gaia
1994982,1994982,5176,tyc
1994983,1994995,5176,gaia
1994996,1994996,5176,tyc
1994997,1995023,5176,gaia
1995024,1995177,5177,gaia
1995178,1995178,5177,tyc
1995179,1995347,5177,gaia
1995348,1995348,5177,tyc
1995349,1995397,5177,gaia
1995398,1995398,5177,tyc
1995399,1995562,5177,gaia
1995563,1995563,5177,tyc
1995564,1995606,5177,gaia
1995607,1995607,5177,tyc
1995608,1995644,5177,gaia
1995645,1995645,5177,tyc
1995646,1995681,5177,gaia
1995682,1995690,5178,gaia
1995691,1995691,5178,tyc
1995692,1995730,5178,gaia
1995731,1995731,5178,tyc
1995732,1995733,5178,gaia
1995734,1995735,5179,gaia
1995736,1995736,5179,tyc
1995737,1995823,5179,gaia
1995824,1995824,5179,tyc
1995825,1995838,5179,gaia
1995839,1995839,5179,tyc
1995840,1995844,5179,gaia
1995845,1995845,5180,tyc
1995846,1995862,5180,gaia
1995863,1995863,5180,tyc
1995864,1995871,5180,gaia
1995872,1995872,5180,tyc
1995873,1995931,5180,gaia
1995932,1995932,5180,tyc
1995933,1996131,5180,gaia
1996132,1996190,5181,gaia
1996191,1996191,5181,tyc
1996192,1996194,5181,gaia
1996195,1996195,5181,tyc
1996196,1996197,5181,gaia
1996198,1996225,5182,gaia
1996226,1996226,5182,tyc
1996227,1996347,5182,gaia
1996348,1996348,5182,tyc
1996349,1996382,5182,gaia
1996383,1996383,5182,tyc
1996384,1996436,5182,gaia
1996437,1996497,5183,gaia
1996498,1996498,5183,tyc
1996499,1996534,5183,gaia
1996535,1996564,5184,gaia
1996565,1996565,5184,tyc
1996566,1996682,5184,gaia
1996683,1996683,5184,tyc
1996684,1996827,5184,gaia
1996828,1996828,5184,tyc
1996829,1996883,5184,gaia
1996884,1996884,5184,tyc
1996885,1997131,5184,gaia
1997132,1997132,5184,tyc
1997133,1997375,5184,gaia
1997376,1997376,5184,tyc
1997377,1997398,5184,gaia
1997399,1997399,5184,tyc
1997400,1997736,5184,gaia
1997737,1997737,5184,tyc
1997738,1997759,5184,gaia
1997760,1997760,5184,tyc
1997761,1997871,5184,gaia
1997872,1997872,5184,tyc
1997873,1997884,5184,gaia
1997885,1997885,5184,tyc
1997886,1998003,5184,gaia
1998004,1998004,5184,tyc
1998005,1998085,5184,gaia
1998086,1998086,5184,tyc
1998087,1998112,5184,gaia
1998113,1998113,5184,tyc
1998114,1998225,5184,gaia
1998226,1998226,5184,tyc
1998227,1998243,5184,gaia
1998244,1998244,5184,tyc
1998245,1998247,5184,gaia
1998248,1998248,5184,tyc
1998249,1998293,5185,gaia
1998294,1998294,5185,tyc
1998295,1998349,5185,gaia
1998350,1998350,5185,tyc
1998351,1998364,5185,gaia
1998365,1998365,5185,tyc
1998366,1998407,5185,gaia
1998408,1998514,5186,gaia
1998515,1998515,5186,tyc
1998516,1998534,5186,gaia
1998535,1998535,5166,gaia
1998536,1998604,5186,gaia
1998605,1998605,5186,tyc
1998606,1998718,5186,gaia
1998719,1998719,5186,tyc
1998720,1998933,5186,gaia
1998934,1998934,5186,tyc
1998935,1998941,5186,gaia
1998942,1998942,5186,tyc
1998943,1998957,5186,gaia
1998958,1998958,5186,tyc
1998959,1999024,5186,gaia
1999025,1999025,5186,tyc
1999026,1999087,5186,gaia
1999088,1999088,5186,tyc
1999089,1999211,5186,gaia
1999212,1999212,5186,tyc
1999213,1999217,5186,gaia
1999218,1999218,5186,tyc
1999219,1999242,5186,gaia
1999243,1999243,5186,tyc
1999244,1999335,5186,gaia
1999336,1999336,5186,tyc
1999337,1999366,5186,gaia
1999367,1999415,5187,gaia
1999416,1999461,5188,gaia
1999462,1999462,5188,tyc
1999463,1999536,5188,gaia
1999537,1999537,5188,tyc
1999538,1999632,5188,gaia
1999633,1999633,5188,tyc
1999634,1999783,5188,gaia
1999784,1999784,5188,tyc
1999785,1999823,5188,gaia
1999824,1999824,5188,tyc
1999825,1999835,5188,gaia
1999836,1999836,5188,tyc
1999837,1999944,5188,gaia
1999945,1999945,5188,tyc
1999946,1999951,5188,gaia
1999952,1999952,5188,tyc
1999953,1999982,5188,gaia
1999983,2000130,5189,gaia
2000131,2000131,5189,tyc
2000132,2000295,5189,gaia
2000296,2000296,5189,tyc
2000297,2000398,5189,gaia
2000399,2000399,5189,tyc
2000400,2000416,5189,gaia
2000417,2000417,5189,tyc
2000418,2000549,5189,gaia
2000550,2000550,5189,tyc
2000551,2000587,5189,gaia
2000588,2000725,5190,gaia
2000726,2000726,5190,tyc
2000727,2000836,5190,gaia
2000837,2000844,5191,gaia
2000845,2000845,5191,tyc
2000846,2001007,5191,gaia
2001008,2001008,5191,tyc
2001009,2001091,5191,gaia
2001092,2001092,5191,tyc
2001093,2001152,5191,gaia
2001153,2001153,5191,tyc
2001154,2001204,5191,gaia
2001205,2001205,5191,tyc
2001206,2001233,5191,gaia
2001234,2001236,5192,gaia
2001237,2001237,5192,tyc
2001238,2001365,5192,gaia
2001366,2001366,5192,tyc
2001367,2001414,5192,gaia
2001415,2001415,5192,tyc
2001416,2001473,5192,gaia
2001474,2001474,5192,tyc
2001475,2001552,5192,gaia
2001553,2001638,5193,gaia
2001639,2001639,5193,tyc
2001640,2001667,5193,gaia
2001668,2001668,5194,tyc
2001669,2001705,5194,gaia
2001706,2001706,5194,tyc
2001707,2001707,5194,gaia
2001708,2001738,5195,gaia
2001739,2001739,5195,tyc
2001740,2001742,5195,gaia
2001743,2001743,5195,tyc
2001744,2001772,5195,gaia
2001773,2001773,5195,tyc
2001774,2001794,5195,gaia
2001795,2001795,5195,tyc
2001796,2001946,5195,gaia
2001947,2001947,5195,tyc
2001948,2001948,5195,gaia
2001949,2001949,5195,tyc
2001950,2002067,5195,gaia
2002068,2002068,5195,tyc
2002069,2002097,5195,gaia
2002098,2002252,5196,gaia
2002253,2002253,5196,tyc
2002254,2002265,5196,gaia
2002266,2002266,5196,tyc
2002267,2002332,5196,gaia
2002333,2002333,5196,tyc
2002334,2002348,5196,gaia
2002349,2002349,5196,tyc
2002350,2002578,5196,gaia
2002579,2002579,5196,tyc
2002580,2002593,5196,gaia
2002594,2002594,5196,tyc
2002595,2002633,5196,gaia
2002634,2002634,5196,tyc
2002635,2002732,5196,gaia
2002733,2002733,5196,tyc
2002734,2002795,5196,gaia
2002796,2002796,5196,tyc
2002797,2002837,5196,gaia
2002838,2002838,5196,tyc
2002839,2002901,5196,gaia
2002902,2002902,5196,tyc
2002903,2003038,5196,gaia
2003039,2003039,5196,tyc
2003040,2003247,5196,gaia
2003248,2003248,5196,tyc
2003249,2003319,5196,gaia
2003320,2003320,5196,tyc
2003321,2003330,5196,gaia
2003331,2003331,5196,tyc
2003332,2003374,5196,gaia
2003375,2003375,5196,tyc
2003376,2003410,5196,gaia
2003411,2003411,5196,tyc
2003412,2003477,5196,gaia
2003478,2003478,5196,tyc
2003479,2003488,5196,gaia
2003489,2003489,5196,tyc
2003490,2003658,5196,gaia
2003659,2003659,5196,tyc
2003660,2003845,5196,gaia
2003846,2003846,5196,tyc
2003847,2004099,5196,gaia
2004100,2004100,5196,tyc
2004101,2004199,5196,gaia
2004200,2004200,5196,tyc
2004201,2004252,5196,gaia
2004253,2004253,5196,tyc
2004254,2004310,5196,gaia
2004311,2004311,5196,tyc
2004312,2004333,5196,gaia
2004334,2004334,5196,tyc
2004335,2004401,5196,gaia
2004402,2004402,5196,tyc
2004403,2004594,5196,gaia
2004595,2004595,5196,tyc
2004596,2004644,5196,gaia
2004645,2004645,5196,tyc
2004646,2004797,5196,gaia
2004798,2004798,5196,tyc
2004799,2004817,5196,gaia
2004818,2004818,5196,tyc
2004819,2004819,5196,gaia
2004820,2004820,5196,tyc
2004821,2004947,5196,gaia
